TYPEINCIDENT,DESCRIPTION,DATEINCIDENT,ANNEE,OBJECTID,DATETEXTE,x,y
8,Vol,12/16/2024 5:00:00 AM,2024,6725,2024-12-16,-8001285.29,5685296.9351
6,Menace ou acte de violence,6/20/2023 4:00:00 AM,2023,6726,2023-06-20,-8003593.7865,5683440.9535
6,Menace ou acte de violence,3/23/2022 4:00:00 AM,2022,6727,2022-03-23,-8005507.2049,5685294.78
8,Vol,6/29/2022 4:00:00 AM,2022,6728,2022-06-29,-8000952.3988,5686458.3753
8,Vol,7/31/2023 4:00:00 AM,2023,6729,2023-07-31,-7999792.7774,5687605.5094
4,Introduction par effraction,5/2/2023 4:00:00 AM,2023,6730,2023-05-02,-7995885.8169,5682353.0153
8,Vol,8/1/2024 4:00:00 AM,2024,6731,2024-08-01,-8003179.7228,5684326.8918
8,Vol,8/10/2023 4:00:00 AM,2023,6732,2023-08-10,-8016374.8046,5684180.3646
4,Introduction par effraction,7/2/2022 4:00:00 AM,2022,6733,2022-07-02,-8004454.6624,5682176.4346
4,Introduction par effraction,8/2/2024 4:00:00 AM,2024,6734,2024-08-02,-8000810.4784,5684887.0509
8,Vol,12/12/2024 5:00:00 AM,2024,6735,2024-12-12,-7999905.9662,5686560.4339
8,Vol,3/19/2022 4:00:00 AM,2022,6736,2022-03-19,-8002770.7071,5682620.8264
4,Introduction par effraction,3/8/2022 5:00:00 AM,2022,6737,2022-03-08,-8000716.9132,5685991.5361
5,Méfait,4/15/2022 4:00:00 AM,2022,6738,2022-04-15,-8000591.4775,5685304.541
7,Voie de fait,3/25/2022 4:00:00 AM,2022,6739,2022-03-25,-8002825.087,5683784.6409
8,Vol,8/2/2023 4:00:00 AM,2023,6740,2023-08-02,-8003296.1955,5684978.265
5,Méfait,8/30/2023 4:00:00 AM,2023,6741,2023-08-30,-8017623.103,5670654.203
8,Vol,6/12/2022 4:00:00 AM,2022,6742,2022-06-12,-8003069.9563,5686336.2739
8,Vol,3/13/2022 5:00:00 AM,2022,6743,2022-03-13,-8001899.3106,5685446.1664
8,Vol,8/4/2024 4:00:00 AM,2024,6744,2024-08-04,-8002398.9174,5683735.5769
5,Méfait,9/30/2024 4:00:00 AM,2024,6745,2024-09-30,-8002515.7031,5684267.14329999
6,Menace ou acte de violence,7/25/2023 4:00:00 AM,2023,6746,2023-07-25,-8006796.3663,5684429.7988
7,Voie de fait,8/28/2023 4:00:00 AM,2023,6747,2023-08-28,-8003207.1883,5684651.3231
8,Vol,3/27/2023 4:00:00 AM,2023,6748,2023-03-27,-8009523.1933,5684753.6388
8,Vol,12/31/2022 5:00:00 AM,2022,6749,2022-12-31,-7999882.248,5685998.6425
3,Conduite avec capacités affaiblies,10/7/2023 4:00:00 AM,2023,6750,2023-10-07,-8014820.0861,5680795.2574
8,Vol,9/5/2024 4:00:00 AM,2024,6751,2024-09-05,-8009523.1933,5684753.6388
8,Vol,6/17/2023 4:00:00 AM,2023,6752,2023-06-17,-8009524.9601,5685674.7512
8,Vol,5/21/2024 4:00:00 AM,2024,6753,2024-05-21,-8004063.3375,5685264.4871
7,Voie de fait,9/14/2023 4:00:00 AM,2023,6754,2023-09-14,-8003439.0223,5684117.1807
8,Vol,8/6/2022 4:00:00 AM,2022,6755,2022-08-06,-8009523.1933,5684753.6388
6,Menace ou acte de violence,4/10/2023 4:00:00 AM,2023,6756,2023-04-10,-7995754.4882,5687076.7649
8,Vol,9/10/2022 4:00:00 AM,2022,6757,2022-09-10,-8003703.275,5683441.8978
3,Conduite avec capacités affaiblies,1/12/2024 5:00:00 AM,2024,6758,2024-01-12,-8003605.7397,5682318.8675
8,Vol,6/11/2022 4:00:00 AM,2022,6759,2022-06-11,-8013700.4971,5682444.0412
8,Vol,1/24/2022 5:00:00 AM,2022,6760,2022-01-24,-8000716.9132,5685991.5361
8,Vol,10/17/2022 4:00:00 AM,2022,6761,2022-10-17,-8000603.1038,5685989.2019
7,Voie de fait,3/11/2023 5:00:00 AM,2023,6762,2023-03-11,-8005354.9968,5685291.7573
7,Voie de fait,10/8/2024 4:00:00 AM,2024,6763,2024-10-08,-8002211.905,5685345.9839
8,Vol,3/19/2024 4:00:00 AM,2024,6764,2024-03-19,-7998015.5854,5685863.2678
4,Introduction par effraction,4/27/2024 4:00:00 AM,2024,6765,2024-04-27,-8003066.6234,5684364.5215
8,Vol,8/2/2022 4:00:00 AM,2022,6766,2022-08-02,-8004025.1516,5682328.0012
8,Vol,5/17/2022 4:00:00 AM,2022,6767,2022-05-17,-8010426.6794,5683074.4521
6,Menace ou acte de violence,1/28/2023 5:00:00 AM,2023,6768,2023-01-28,-8002638.1435,5682434.8515
5,Méfait,7/30/2022 4:00:00 AM,2022,6769,2022-07-30,-8010351.2469,5676777.9435
8,Vol,5/17/2022 4:00:00 AM,2022,6770,2022-05-17,-8002000.2709,5685943.8048
8,Vol,4/5/2023 4:00:00 AM,2023,6771,2023-04-05,-8006503.6883,5684549.538
7,Voie de fait,7/15/2023 4:00:00 AM,2023,6772,2023-07-15,-8002849.5424,5685263.4228
8,Vol,10/24/2023 4:00:00 AM,2023,6773,2023-10-24,-7998937.7327,5678196.0578
4,Introduction par effraction,8/7/2023 4:00:00 AM,2023,6774,2023-08-07,-8000952.3988,5686458.3753
8,Vol,1/9/2023 5:00:00 AM,2023,6775,2023-01-09,-8000581.6593,5687908.8789
8,Vol,5/7/2023 4:00:00 AM,2023,6776,2023-05-07,-8009523.1933,5684753.6388
8,Vol,12/17/2024 5:00:00 AM,2024,6777,2024-12-17,-8002398.9174,5683735.5769
7,Voie de fait,7/10/2023 4:00:00 AM,2023,6778,2023-07-10,-8006165.2782,5685599.8853
6,Menace ou acte de violence,6/3/2022 4:00:00 AM,2022,6779,2022-06-03,-8000910.651,5688852.3506
8,Vol,7/21/2023 4:00:00 AM,2023,6780,2023-07-21,-8003563.7528,5679420.5382
8,Vol,7/29/2024 4:00:00 AM,2024,6781,2024-07-29,-7999223.9142,5678356.1385
6,Menace ou acte de violence,9/15/2022 4:00:00 AM,2022,6782,2022-09-15,-8008838.78,5697553.7262
8,Vol,10/6/2022 4:00:00 AM,2022,6783,2022-10-06,-8002850.8975,5684140.0143
8,Vol,9/16/2023 4:00:00 AM,2023,6784,2023-09-16,-8003439.0223,5684117.1807
5,Méfait,11/2/2023 4:00:00 AM,2023,6785,2023-11-02,-8000952.3988,5686458.3753
8,Vol,12/5/2022 5:00:00 AM,2022,6786,2022-12-05,-8000944.0049,5687886.9781
8,Vol,3/28/2023 4:00:00 AM,2023,6787,2023-03-28,-8006502.5988,5685322.8109
8,Vol,7/16/2022 4:00:00 AM,2022,6788,2022-07-16,-8000716.9132,5685991.5361
8,Vol,7/30/2022 4:00:00 AM,2022,6789,2022-07-30,-8010889.3151,5681988.6437
5,Méfait,12/7/2023 5:00:00 AM,2023,6790,2023-12-07,-8017623.103,5670654.203
8,Vol,7/17/2022 4:00:00 AM,2022,6791,2022-07-17,-8000360.3272,5685307.4513
5,Méfait,10/20/2022 4:00:00 AM,2022,6792,2022-10-20,-8002868.441,5683973.7974
5,Méfait,1/15/2024 5:00:00 AM,2024,6793,2024-01-15,-8002802.163,5683126.6367
6,Menace ou acte de violence,4/27/2024 4:00:00 AM,2024,6794,2024-04-27,-7999792.7774,5687605.5094
8,Vol,9/15/2023 4:00:00 AM,2023,6795,2023-09-15,-8004774.9959,5687910.4133
7,Voie de fait,11/25/2022 5:00:00 AM,2022,6796,2022-11-25,-8004551.1094,5684531.2057
8,Vol,9/22/2023 4:00:00 AM,2023,6797,2023-09-22,-8007756.7624,5684731.2111
7,Voie de fait,5/21/2024 4:00:00 AM,2024,6798,2024-05-21,-8000350.4718,5688619.2946
8,Vol,7/30/2023 4:00:00 AM,2023,6799,2023-07-30,-8009523.1933,5684753.6388
8,Vol,12/19/2022 5:00:00 AM,2022,6800,2022-12-19,-8009523.1933,5684753.6388
8,Vol,9/5/2023 4:00:00 AM,2023,6801,2023-09-05,-8011141.4879,5684114.1167
8,Vol,1/12/2023 5:00:00 AM,2023,6802,2023-01-12,-8009523.1933,5684753.6388
6,Menace ou acte de violence,4/8/2022 4:00:00 AM,2022,6803,2022-04-08,-8001428.0048,5684089.6841
6,Menace ou acte de violence,5/12/2024 4:00:00 AM,2024,6804,2024-05-12,-8014603.8157,5682371.522
7,Voie de fait,3/26/2024 4:00:00 AM,2024,6805,2024-03-26,-8016512.1763,5670693.5352
8,Vol,9/23/2023 4:00:00 AM,2023,6806,2023-09-23,-8009523.1933,5684753.6388
8,Vol,3/27/2024 4:00:00 AM,2024,6807,2024-03-27,-8000581.6593,5687908.8789
7,Voie de fait,3/28/2024 4:00:00 AM,2024,6808,2024-03-28,-8000244.858,5686500.4367
8,Vol,3/31/2024 4:00:00 AM,2024,6809,2024-03-31,-8003440.6885,5682546.1419
8,Vol,5/23/2023 4:00:00 AM,2023,6810,2023-05-23,-8013339.4915,5684032.9103
7,Voie de fait,6/4/2023 4:00:00 AM,2023,6811,2023-06-04,-7999792.7774,5687605.5094
8,Vol,8/30/2023 4:00:00 AM,2023,6812,2023-08-30,-8001784.686,5685977.4851
8,Vol,11/15/2023 5:00:00 AM,2023,6813,2023-11-15,-8002475.2464,5686577.7113
7,Voie de fait,5/29/2022 4:00:00 AM,2022,6814,2022-05-29,-7999223.9142,5678356.1385
7,Voie de fait,8/21/2023 4:00:00 AM,2023,6815,2023-08-21,-8003567.8866,5685586.4541
6,Menace ou acte de violence,10/26/2023 4:00:00 AM,2023,6816,2023-10-26,-8003008.9744,5684780.1582
6,Menace ou acte de violence,5/17/2022 4:00:00 AM,2022,6817,2022-05-17,-8001974.5153,5685234.4778
8,Vol,2/10/2023 5:00:00 AM,2023,6818,2023-02-10,-8002571.8871,5685093.6074
7,Voie de fait,11/10/2022 5:00:00 AM,2022,6819,2022-11-10,-8010316.3654,5685201.4886
6,Menace ou acte de violence,11/24/2023 5:00:00 AM,2023,6820,2023-11-24,-8000947.2783,5685990.4457
8,Vol,10/23/2023 4:00:00 AM,2023,6821,2023-10-23,-8001189.6951,5686943.7644
6,Menace ou acte de violence,8/15/2024 4:00:00 AM,2024,6822,2024-08-15,-8005669.4569,5684499.9178
5,Méfait,5/25/2023 4:00:00 AM,2023,6823,2023-05-25,-8001712.5086,5684917.219
8,Vol,6/15/2022 4:00:00 AM,2022,6824,2022-06-15,-8010887.5078,5688628.7507
8,Vol,4/20/2023 4:00:00 AM,2023,6825,2023-04-20,-8003439.0223,5684117.1807
5,Méfait,11/20/2023 5:00:00 AM,2023,6826,2023-11-20,-8002340.9415,5685255.7238
7,Voie de fait,6/7/2023 4:00:00 AM,2023,6827,2023-06-07,-8002883.61,5684553.1568
8,Vol,5/30/2023 4:00:00 AM,2023,6828,2023-05-30,-8019493.7213,5681014.2178
5,Méfait,10/19/2023 4:00:00 AM,2023,6829,2023-10-19,-8001043.9238,5687322.9878
4,Introduction par effraction,10/19/2023 4:00:00 AM,2023,6830,2023-10-19,-8000716.9132,5685991.5361
8,Vol,7/8/2022 4:00:00 AM,2022,6831,2022-07-08,-8010271.522,5695061.569
8,Vol,7/29/2022 4:00:00 AM,2022,6832,2022-07-29,-8002622.8979,5682127.0434
8,Vol,7/12/2023 4:00:00 AM,2023,6833,2023-07-12,-8009274.3291,5684197.4814
8,Vol,7/5/2024 4:00:00 AM,2024,6834,2024-07-05,-8000485.0778,5685989.792
8,Vol,7/7/2022 4:00:00 AM,2022,6835,2022-07-07,-8007346.746,5692422.4192
5,Méfait,7/2/2022 4:00:00 AM,2022,6836,2022-07-02,-8009295.7503,5681778.9572
8,Vol,3/13/2023 4:00:00 AM,2023,6837,2023-03-13,-8018197.4395,5676617.9747
8,Vol,5/24/2022 4:00:00 AM,2022,6838,2022-05-24,-8012135.4877,5678684.7722
5,Méfait,3/23/2022 4:00:00 AM,2022,6839,2022-03-23,-8008975.2922,5696476.8037
8,Vol,9/18/2024 4:00:00 AM,2024,6840,2024-09-18,-8001295.8484,5686916.2439
8,Vol,5/4/2023 4:00:00 AM,2023,6841,2023-05-04,-8002037.8467,5687017.667
8,Vol,5/5/2023 4:00:00 AM,2023,6842,2023-05-05,-8015902.0549,5684906.3966
4,Introduction par effraction,10/9/2024 4:00:00 AM,2024,6843,2024-10-09,-8001593.9774,5686988.7726
8,Vol,5/13/2023 4:00:00 AM,2023,6844,2023-05-13,-7998161.3444,5684889.4532
7,Voie de fait,7/28/2023 4:00:00 AM,2023,6845,2023-07-28,-8004024.1516,5682269.5761
4,Introduction par effraction,9/30/2024 4:00:00 AM,2024,6846,2024-09-30,-8000204.3138,5684610.6491
8,Vol,12/14/2022 5:00:00 AM,2022,6847,2022-12-14,-8003327.2604,5682579.784
8,Vol,5/30/2022 4:00:00 AM,2022,6848,2022-05-30,-8009780.7616,5685253.8324
8,Vol,4/26/2022 4:00:00 AM,2022,6849,2022-04-26,-8007381.4538,5684464.3
7,Voie de fait,3/25/2023 4:00:00 AM,2023,6850,2023-03-25,-8003439.0223,5684117.1807
6,Menace ou acte de violence,4/11/2024 4:00:00 AM,2024,6851,2024-04-11,-8009221.7315,5683250.3791
8,Vol,1/18/2024 5:00:00 AM,2024,6852,2024-01-18,-8000581.6593,5687908.8789
6,Menace ou acte de violence,4/25/2022 4:00:00 AM,2022,6853,2022-04-25,-8000485.0778,5685989.792
7,Voie de fait,2/20/2024 5:00:00 AM,2024,6854,2024-02-20,-8004209.6201,5680754.5923
7,Voie de fait,7/8/2023 4:00:00 AM,2023,6855,2023-07-08,-8002793.3335,5684935.1936
8,Vol,3/27/2024 4:00:00 AM,2024,6856,2024-03-27,-8000581.6593,5687908.8789
8,Vol,5/26/2022 4:00:00 AM,2022,6857,2022-05-26,-8004667.4449,5680193.2951
8,Vol,6/14/2022 4:00:00 AM,2022,6858,2022-06-14,-8009523.1933,5684753.6388
6,Menace ou acte de violence,5/5/2023 4:00:00 AM,2023,6859,2023-05-05,-7997494.0881,5675373.8157
8,Vol,5/29/2023 4:00:00 AM,2023,6860,2023-05-29,-8015373.221,5682982.1478
6,Menace ou acte de violence,12/6/2023 5:00:00 AM,2023,6861,2023-12-06,-7997977.9377,5679457.4436
8,Vol,4/30/2022 4:00:00 AM,2022,6862,2022-04-30,-8012594.7622,5681271.3915
8,Vol,5/1/2022 4:00:00 AM,2022,6863,2022-05-01,-8007523.6918,5684738.2321
6,Menace ou acte de violence,5/29/2023 4:00:00 AM,2023,6864,2023-05-29,-8014101.3085,5680265.2485
7,Voie de fait,4/28/2022 4:00:00 AM,2022,6865,2022-04-28,-8002928.8098,5681156.1006
7,Voie de fait,10/20/2022 4:00:00 AM,2022,6866,2022-10-20,-8000242.9245,5686386.3164
3,Conduite avec capacités affaiblies,2/16/2022 5:00:00 AM,2022,6867,2022-02-16,-8002622.8979,5682127.0434
7,Voie de fait,5/11/2022 4:00:00 AM,2022,6868,2022-05-11,-8002928.8098,5681156.1006
4,Introduction par effraction,6/27/2023 4:00:00 AM,2023,6869,2023-06-27,-8006403.9386,5684963.0397
5,Méfait,4/22/2022 4:00:00 AM,2022,6870,2022-04-22,-8003430.0045,5682848.9986
8,Vol,2/12/2024 5:00:00 AM,2024,6871,2024-02-12,-8002551.12,5679853.7252
8,Vol,10/19/2022 4:00:00 AM,2022,6872,2022-10-19,-8002100.492,5685485.4987
7,Voie de fait,2/18/2022 5:00:00 AM,2022,6873,2022-02-18,-8000360.3272,5685307.4513
7,Voie de fait,3/7/2023 5:00:00 AM,2023,6874,2023-03-07,-8002852.8438,5682107.3703
4,Introduction par effraction,8/16/2022 4:00:00 AM,2022,6875,2022-08-16,-8001532.5592,5686110.045
8,Vol,8/14/2022 4:00:00 AM,2022,6876,2022-08-14,-8003309.7916,5687156.6979
7,Voie de fait,11/9/2023 5:00:00 AM,2023,6877,2023-11-09,-8002934.8719,5689341.2671
6,Menace ou acte de violence,2/1/2024 5:00:00 AM,2024,6878,2024-02-01,-8002038.197,5684671.9272
6,Menace ou acte de violence,11/15/2023 5:00:00 AM,2023,6879,2023-11-15,-7998808.7206,5685670.1259
8,Vol,9/16/2024 4:00:00 AM,2024,6880,2024-09-16,-8003448.4601,5683841.631
8,Vol,9/18/2024 4:00:00 AM,2024,6881,2024-09-18,-8002571.8871,5685093.6074
8,Vol,7/24/2022 4:00:00 AM,2022,6882,2022-07-24,-7999769.937,5680022.6141
7,Voie de fait,2/22/2023 5:00:00 AM,2023,6883,2023-02-22,-8006503.6883,5684549.538
3,Conduite avec capacités affaiblies,6/17/2023 4:00:00 AM,2023,6884,2023-06-17,-8007680.2265,5685785.5074
6,Menace ou acte de violence,11/13/2024 5:00:00 AM,2024,6885,2024-11-13,-8011023.2269,5682004.7408
8,Vol,7/2/2023 4:00:00 AM,2023,6886,2023-07-02,-8002476.0191,5684705.2357
8,Vol,7/2/2023 4:00:00 AM,2023,6887,2023-07-02,-8002476.0191,5684705.2357
7,Voie de fait,9/21/2024 4:00:00 AM,2024,6888,2024-09-21,-7999669.5001,5685779.6744
8,Vol,4/20/2022 4:00:00 AM,2022,6889,2022-04-20,-8002378.9441,5685471.8401
4,Introduction par effraction,8/6/2022 4:00:00 AM,2022,6890,2022-08-06,-8000930.1692,5684886.3752
8,Vol,8/17/2022 4:00:00 AM,2022,6891,2022-08-17,-8002100.492,5685485.4987
4,Introduction par effraction,8/30/2022 4:00:00 AM,2022,6892,2022-08-30,-8004241.9886,5679830.094
8,Vol,7/5/2022 4:00:00 AM,2022,6893,2022-07-05,-8004038.5562,5683182.1416
8,Vol,5/18/2023 4:00:00 AM,2023,6894,2023-05-18,-8013745.0243,5682948.6094
7,Voie de fait,9/24/2024 4:00:00 AM,2024,6895,2024-09-24,-7996482.8939,5679524.3143
4,Introduction par effraction,6/22/2023 4:00:00 AM,2023,6896,2023-06-22,-8012681.4798,5680961.7604
4,Introduction par effraction,6/27/2023 4:00:00 AM,2023,6897,2023-06-27,-8006214.7029,5685741.6891
6,Menace ou acte de violence,6/26/2023 4:00:00 AM,2023,6898,2023-06-26,-8006483.4313,5682110.7092
8,Vol,11/29/2023 5:00:00 AM,2023,6899,2023-11-29,-8010774.7232,5680789.9538
4,Introduction par effraction,5/27/2024 4:00:00 AM,2024,6900,2024-05-27,-8000724.6678,5684523.2987
4,Introduction par effraction,10/22/2023 4:00:00 AM,2023,6901,2023-10-22,-8019363.4632,5675551.7377
8,Vol,11/8/2023 5:00:00 AM,2023,6902,2023-11-08,-8003065.7498,5685331.8329
4,Introduction par effraction,10/16/2024 4:00:00 AM,2024,6903,2024-10-16,-8002934.2194,5684107.1847
7,Voie de fait,8/7/2022 4:00:00 AM,2022,6904,2022-08-07,-8000233.3867,5685991.2342
7,Voie de fait,1/11/2023 5:00:00 AM,2023,6905,2023-01-11,-8008229.8539,5685311.9362
8,Vol,4/13/2023 4:00:00 AM,2023,6906,2023-04-13,-8009523.1933,5684753.6388
6,Menace ou acte de violence,10/6/2023 4:00:00 AM,2023,6907,2023-10-06,-7997545.2707,5686782.6496
8,Vol,1/12/2023 5:00:00 AM,2023,6908,2023-01-12,-8002476.0191,5684705.2357
8,Vol,2/13/2023 5:00:00 AM,2023,6909,2023-02-13,-8003439.0223,5684117.1807
8,Vol,2/15/2023 5:00:00 AM,2023,6910,2023-02-15,-8009523.1933,5684753.6388
6,Menace ou acte de violence,11/28/2022 5:00:00 AM,2022,6911,2022-11-28,-8014722.8527,5679984.1691
6,Menace ou acte de violence,8/12/2024 4:00:00 AM,2024,6912,2024-08-12,-8013684.5964,5677549.8445
5,Méfait,1/14/2024 5:00:00 AM,2024,6913,2024-01-14,-8000741.4863,5686851.5444
7,Voie de fait,7/3/2023 4:00:00 AM,2023,6914,2023-07-03,-8003191.1549,5680789.4593
3,Conduite avec capacités affaiblies,6/19/2022 4:00:00 AM,2022,6915,2022-06-19,-8000009.4459,5681152.1796
7,Voie de fait,1/21/2022 5:00:00 AM,2022,6916,2022-01-21,-8001167.2975,5685298.9603
5,Méfait,4/18/2024 4:00:00 AM,2024,6917,2024-04-18,-8002671.3898,5686184.755
7,Voie de fait,9/5/2024 4:00:00 AM,2024,6918,2024-09-05,-8003207.1883,5684651.3231
7,Voie de fait,11/2/2023 4:00:00 AM,2023,6919,2023-11-02,-8008569.2425,5685889.21
4,Introduction par effraction,6/27/2022 4:00:00 AM,2022,6920,2022-06-27,-8019943.2209,5683796.5242
4,Introduction par effraction,8/31/2022 4:00:00 AM,2022,6921,2022-08-31,-8003430.0045,5682848.9986
7,Voie de fait,10/18/2022 4:00:00 AM,2022,6922,2022-10-18,-8006502.5988,5685322.8109
5,Méfait,12/6/2022 5:00:00 AM,2022,6923,2022-12-06,-7998436.1001,5685667.8523
3,Conduite avec capacités affaiblies,11/7/2024 5:00:00 AM,2024,6924,2024-11-07,-8014392.9618,5679576.3432
8,Vol,11/5/2023 4:00:00 AM,2023,6925,2023-11-05,-8003439.0223,5684117.1807
6,Menace ou acte de violence,11/7/2023 5:00:00 AM,2023,6926,2023-11-07,-8003317.1033,5684596.927
8,Vol,7/20/2022 4:00:00 AM,2022,6927,2022-07-20,-8002250.7857,5685791.0895
8,Vol,6/21/2023 4:00:00 AM,2023,6928,2023-06-21,-8009523.1933,5684753.6388
3,Conduite avec capacités affaiblies,9/21/2024 4:00:00 AM,2024,6929,2024-09-21,-8001353.1518,5687440.4076
7,Voie de fait,10/6/2024 4:00:00 AM,2024,6930,2024-10-06,-8016666.1348,5671425.1619
6,Menace ou acte de violence,2/7/2023 5:00:00 AM,2023,6931,2023-02-07,-8012546.3992,5681900.584
6,Menace ou acte de violence,11/25/2024 5:00:00 AM,2024,6932,2024-11-25,-8010932.0633,5694938.6003
8,Vol,5/27/2024 4:00:00 AM,2024,6933,2024-05-27,-8006503.6883,5684549.538
8,Vol,6/26/2023 4:00:00 AM,2023,6934,2023-06-26,-8000603.1038,5685989.2019
8,Vol,12/29/2022 5:00:00 AM,2022,6935,2022-12-29,-8009523.1933,5684753.6388
8,Vol,3/1/2023 5:00:00 AM,2023,6936,2023-03-01,-8009523.1933,5684753.6388
6,Menace ou acte de violence,7/30/2023 4:00:00 AM,2023,6937,2023-07-30,-8002398.9174,5683735.5769
7,Voie de fait,6/7/2023 4:00:00 AM,2023,6938,2023-06-07,-8006188.4587,5682877.5805
6,Menace ou acte de violence,3/28/2023 4:00:00 AM,2023,6939,2023-03-28,-8005946.3953,5684495.8568
8,Vol,10/30/2023 4:00:00 AM,2023,6940,2023-10-30,-8000832.0957,5685990.9917
5,Méfait,4/14/2023 4:00:00 AM,2023,6941,2023-04-14,-8001171.0043,5685433.0108
7,Voie de fait,11/24/2023 5:00:00 AM,2023,6942,2023-11-24,-8001566.0731,5686915.8797
8,Vol,5/6/2023 4:00:00 AM,2023,6943,2023-05-06,-8005062.9281,5684473.1014
5,Méfait,1/20/2022 5:00:00 AM,2022,6944,2022-01-20,-8000581.6593,5687908.8789
5,Méfait,6/13/2022 4:00:00 AM,2022,6945,2022-06-13,-8001880.2292,5687324.3058
8,Vol,5/18/2023 4:00:00 AM,2023,6946,2023-05-18,-8012560.5996,5683067.3062
8,Vol,8/20/2023 4:00:00 AM,2023,6947,2023-08-20,-8013700.4971,5682444.0412
7,Voie de fait,3/22/2023 4:00:00 AM,2023,6948,2023-03-22,-8008580.7551,5685330.2958
7,Voie de fait,7/6/2024 4:00:00 AM,2024,6949,2024-07-06,-8002849.5424,5685263.4228
4,Introduction par effraction,10/10/2022 4:00:00 AM,2022,6950,2022-10-10,-8003102.8397,5689017.1956
8,Vol,6/10/2022 4:00:00 AM,2022,6951,2022-06-10,-8000581.6593,5687908.8789
8,Vol,9/15/2023 4:00:00 AM,2023,6952,2023-09-15,-8012776.8134,5681122.57329999
8,Vol,11/27/2023 5:00:00 AM,2023,6953,2023-11-27,-8002735.1035,5684186.2451
5,Méfait,6/28/2024 4:00:00 AM,2024,6954,2024-06-28,-8004531.0012,5680192.835
8,Vol,7/27/2024 4:00:00 AM,2024,6955,2024-07-27,-7997463.9496,5686299.1523
8,Vol,6/6/2022 4:00:00 AM,2022,6956,2022-06-06,-7998515.1274,5686225.8407
3,Conduite avec capacités affaiblies,1/29/2024 5:00:00 AM,2024,6957,2024-01-29,-8014516.5484,5682545.4519
8,Vol,2/22/2023 5:00:00 AM,2023,6958,2023-02-22,-8011300.9168,5687995.9487
6,Menace ou acte de violence,3/12/2022 5:00:00 AM,2022,6959,2022-03-12,-7999890.8648,5687265.6243
4,Introduction par effraction,10/9/2024 4:00:00 AM,2024,6960,2024-10-09,-8002478.7086,5683745.6088
8,Vol,11/13/2022 5:00:00 AM,2022,6961,2022-11-13,-8001532.5592,5686110.045
6,Menace ou acte de violence,11/28/2022 5:00:00 AM,2022,6962,2022-11-28,-8013989.644,5678830.9263
5,Méfait,6/23/2023 4:00:00 AM,2023,6963,2023-06-23,-8001974.5153,5685234.4778
6,Menace ou acte de violence,8/13/2023 4:00:00 AM,2023,6964,2023-08-13,-8002468.0722,5680991.0866
3,Conduite avec capacités affaiblies,4/26/2024 4:00:00 AM,2024,6965,2024-04-26,-8010774.7232,5680789.9538
8,Vol,11/20/2023 5:00:00 AM,2023,6966,2023-11-20,-8009127.6392,5685294.3702
6,Menace ou acte de violence,9/15/2023 4:00:00 AM,2023,6967,2023-09-15,-8006494.4757,5684435.397
8,Vol,3/29/2022 4:00:00 AM,2022,6968,2022-03-29,-8009127.6392,5685294.3702
5,Méfait,3/3/2022 5:00:00 AM,2022,6969,2022-03-03,-8003230.7595,5682587.1673
8,Vol,11/11/2024 5:00:00 AM,2024,6970,2024-11-11,-8010887.5078,5688628.7507
6,Menace ou acte de violence,9/9/2024 4:00:00 AM,2024,6971,2024-09-09,-8000530.7971,5686672.4955
8,Vol,3/5/2023 5:00:00 AM,2023,6972,2023-03-05,-8009523.1933,5684753.6388
6,Menace ou acte de violence,4/15/2024 4:00:00 AM,2024,6973,2024-04-15,-8003702.0076,5682958.3685
7,Voie de fait,7/3/2024 4:00:00 AM,2024,6974,2024-07-03,-8017623.103,5670654.203
4,Introduction par effraction,9/26/2022 4:00:00 AM,2022,6975,2022-09-26,-8000567.6448,5691780.1594
7,Voie de fait,8/1/2023 4:00:00 AM,2023,6976,2023-08-01,-8000233.8637,5685310.2694
8,Vol,11/12/2024 5:00:00 AM,2024,6977,2024-11-12,-8001395.6684,5685432.0067
7,Voie de fait,6/5/2022 4:00:00 AM,2022,6978,2022-06-05,-8009150.6767,5683486.46060001
6,Menace ou acte de violence,12/14/2022 5:00:00 AM,2022,6979,2022-12-14,-8004068.6285,5684504.7211
6,Menace ou acte de violence,1/16/2023 5:00:00 AM,2023,6980,2023-01-16,-8002133.9038,5685191.4187
8,Vol,11/23/2022 5:00:00 AM,2022,6981,2022-11-23,-8009523.1933,5684753.6388
7,Voie de fait,9/15/2022 4:00:00 AM,2022,6982,2022-09-15,-8005322.8967,5682402.2191
8,Vol,11/12/2022 5:00:00 AM,2022,6983,2022-11-12,-8009780.7616,5685253.8324
8,Vol,3/6/2024 5:00:00 AM,2024,6984,2024-03-06,-8000581.6593,5687908.8789
5,Méfait,9/26/2024 4:00:00 AM,2024,6985,2024-09-26,-8006503.6883,5684549.538
4,Introduction par effraction,8/27/2023 4:00:00 AM,2023,6986,2023-08-27,-8000346.4144,5688128.3997
4,Introduction par effraction,6/9/2023 4:00:00 AM,2023,6987,2023-06-09,-8005933.261,5685668.1987
4,Introduction par effraction,8/25/2023 4:00:00 AM,2023,6988,2023-08-25,-7999792.7774,5687605.5094
4,Introduction par effraction,4/21/2024 4:00:00 AM,2024,6989,2024-04-21,-8007756.7624,5684731.2111
5,Méfait,4/23/2024 4:00:00 AM,2024,6990,2024-04-23,-8005800.6251,5688561.6934
